event_time,user_id,session_id,page_url,referrer_url,action,product_id,price,user_agent
2025-08-28 09:08:52,u01241,s020462,/product,https://www.google.com/search?q=tienda+online,view,sku00179,82.15,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) Safari/605.1.15
2025-08-27 17:37:56,u04321,s005094,/category/electronics?utm=ads&q=169,https://www.instagram.com/ads/xyz,view,,,Mozilla/5.0 (Linux; Android 13; Pixel 5) Mobile Chrome/120.0
2025-08-29 14:23:30,u01614,s018271,/checkout,https://www.instagram.com/ads/xyz,checkout,sku00034,207.45,Mozilla/5.0 (iPhone; CPU iPhone OS 16_4 like Mac OS X) Mobile/15E148
2025-08-28 15:19:03,u00830,s010564,/search?utm=email&q=555,https://www.instagram.com/ads/xyz,view,,,Mozilla/5.0 (iPhone; CPU iPhone OS 16_4 like Mac OS X) Mobile/15E148
2025-08-28 09:47:58,u00398,s028441,/category/home?utm=seo&q=497,https://partner-blog.com/review,view,,,Mozilla/5.0 (Linux; Android 13; Pixel 5) Mobile Chrome/120.0
2025-08-27 10:00:17,u01899,s012298,/home,https://www.google.com/search?q=tienda+online,view,,,Mozilla/5.0 (iPhone; CPU iPhone OS 16_4 like Mac OS X) Mobile/15E148
2025-08-29 12:23:39,u00306,s026609,/category/sports?utm=seo&q=475,https://www.instagram.com/ads/xyz,view,,,Mozilla/5.0 (iPhone; CPU iPhone OS 16_4 like Mac OS X) Mobile/15E148
2025-08-28 14:41:53,u04574,s021806,/category/electronics?utm=ads&q=978,https://www.facebook.com/,view,,,Mozilla/5.0 (Linux; Android 13; Pixel 5) Mobile Chrome/120.0
2025-08-29 16:58:00,u01360,s000539,/checkout,https://partner-blog.com/review,purchase,sku00457,269.98,Mozilla/5.0 (iPhone; CPU iPhone OS 16_4 like Mac OS X) Mobile/15E148
2025-08-28 17:06:36,u00439,s016475,/checkout,https://partner-blog.com/review,purchase,sku00098,64.83,Mozilla/5.0 (iPad; CPU OS 15_5 like Mac OS X) Mobile/15E148
2025-08-28 09:58:23,u04504,s020944,/checkout,https://newsletter.mitienda.cl/campana,checkout,sku00227,43.14,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) Safari/605.1.15
2025-08-27 14:45:07,u01831,s011416,/home,https://partner-blog.com/review,add_to_cart,,,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) Safari/605.1.15
2025-08-28 11:26:23,u00850,s009130,/cart,https://www.instagram.com/ads/xyz,add_to_cart,sku00220,163.91,Mozilla/5.0 (Linux; Android 13; Pixel 5) Mobile Chrome/120.0
2025-08-27 14:32:54,u01458,s009824,/search,https://www.instagram.com/ads/xyz,view,,,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) Safari/605.1.15
2025-08-28 10:31:42,u02874,s016816,/search,https://www.instagram.com/ads/xyz,view,,,Mozilla/5.0 (iPad; CPU OS 15_5 like Mac OS X) Mobile/15E148
2025-08-27 18:52:56,u04631,s018587,/checkout,https://www.google.com/search?q=tienda+online,purchase,sku00078,31.38,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) Safari/605.1.15
2025-08-27 09:29:01,u04806,s001769,/search?utm=email&q=361,https://www.instagram.com/ads/xyz,purchase,,,Mozilla/5.0 (Linux; Android 13; Pixel 5) Mobile Chrome/120.0
2025-08-29 13:36:51,u02239,s004376,/home,https://www.facebook.com/,view,,,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/119.0
2025-08-29 12:21:08,u00517,s005326,/cart,https://www.facebook.com/,purchase,sku00295,370.21,Mozilla/5.0 (iPad; CPU OS 15_5 like Mac OS X) Mobile/15E148
2025-08-27 17:11:53,u04012,s014594,/product?utm=seo&q=689,https://partner-blog.com/review,view,sku00090,75.98,Mozilla/5.0 (iPhone; CPU iPhone OS 16_4 like Mac OS X) Mobile/15E148
2025-08-27 12:58:14,u02158,s012649,/search?utm=ads&q=251,https://www.facebook.com/,view,,,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/119.0
2025-08-29 18:16:20,u02426,s012169,/home,https://www.facebook.com/,add_to_cart,,,Mozilla/5.0 (iPhone; CPU iPhone OS 16_4 like Mac OS X) Mobile/15E148
2025-08-27 12:12:26,u04999,s014686,/thankyou,https://partner-blog.com/review,purchase,sku00173,347.19,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/119.0
2025-08-28 09:01:31,u04782,s019441,/search?utm=seo&q=287,https://www.google.com/search?q=tienda+online,view,,,Mozilla/5.0 (iPhone; CPU iPhone OS 16_4 like Mac OS X) Mobile/15E148
2025-08-29 13:47:38,u03366,s016949,/category/home,https://partner-blog.com/review,purchase,,,Mozilla/5.0 (iPad; CPU OS 15_5 like Mac OS X) Mobile/15E148
2025-08-29 15:32:01,u04848,s007166,/checkout,https://www.instagram.com/ads/xyz,purchase,sku00237,341.08,Mozilla/5.0 (iPad; CPU OS 15_5 like Mac OS X) Mobile/15E148
2025-08-27 15:36:24,u03236,s007681,/category/fashion,https://www.google.com/search?q=tienda+online,view,,,Mozilla/5.0 (Linux; Android 13; Pixel 5) Mobile Chrome/120.0
2025-08-29 11:32:04,u01055,s014465,/category/fashion?utm=email&q=4,https://partner-blog.com/review,view,,,Mozilla/5.0 (iPhone; CPU iPhone OS 16_4 like Mac OS X) Mobile/15E148
2025-08-27 14:30:25,u04587,s018190,/thankyou,https://newsletter.mitienda.cl/campana,purchase,sku00237,207.14,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/119.0
2025-08-28 11:11:31,u00907,s013706,/category/sports?utm=seo&q=575,https://www.google.com/search?q=tienda+online,view,,,Mozilla/5.0 (iPad; CPU OS 15_5 like Mac OS X) Mobile/15E148
2025-08-28 12:14:40,u04305,s009213,/search?utm=email&q=349,https://www.facebook.com/,add_to_cart,,,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/119.0
2025-08-27 14:27:29,u00837,s016701,/checkout,,add_to_cart,sku00377,397.79,Mozilla/5.0 (iPhone; CPU iPhone OS 16_4 like Mac OS X) Mobile/15E148
2025-08-29 16:27:21,u00153,s005375,/category/sports?utm=email&q=665,https://www.facebook.com/,add_to_cart,,,Mozilla/5.0 (Linux; Android 13; Pixel 5) Mobile Chrome/120.0
2025-08-28 17:32:15,u03160,s018263,/category/electronics?utm=seo&q=111,https://www.instagram.com/ads/xyz,view,,,Mozilla/5.0 (iPad; CPU OS 15_5 like Mac OS X) Mobile/15E148
2025-08-27 13:05:58,u03886,s007057,/category/electronics?utm=seo&q=10,https://partner-blog.com/review,view,,,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/119.0
2025-08-28 16:51:58,u01485,s021129,/category/home?utm=seo&q=277,https://www.google.com/search?q=tienda+online,view,,,Mozilla/5.0 (Linux; Android 13; Pixel 5) Mobile Chrome/120.0
2025-08-28 11:03:34,u00535,s024643,/category/sports?utm=seo&q=516,https://www.facebook.com/,view,,,Mozilla/5.0 (iPad; CPU OS 15_5 like Mac OS X) Mobile/15E148
2025-08-29 15:06:16,u04662,s004796,/category/electronics,,view,,,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) Safari/605.1.15
2025-08-28 15:06:00,u04117,s015620,/category/electronics?utm=email&q=147,https://www.google.com/search?q=tienda+online,view,,,Mozilla/5.0 (iPad; CPU OS 15_5 like Mac OS X) Mobile/15E148
2025-08-29 17:49:51,u03483,s019721,/category/home?utm=seo&q=406,https://newsletter.mitienda.cl/campana,view,,,Mozilla/5.0 (iPad; CPU OS 15_5 like Mac OS X) Mobile/15E148
2025-08-27 10:35:21,u00683,s022797,/home,https://www.google.com/search?q=tienda+online,purchase,,,Mozilla/5.0 (iPad; CPU OS 15_5 like Mac OS X) Mobile/15E148
2025-08-28 17:09:37,u00721,s021799,/category/sports?utm=seo&q=793,https://www.facebook.com/,purchase,,,Mozilla/5.0 (iPhone; CPU iPhone OS 16_4 like Mac OS X) Mobile/15E148
2025-08-29 13:07:59,u00946,s026021,/category/fashion,https://www.instagram.com/ads/xyz,view,,,Mozilla/5.0 (iPhone; CPU iPhone OS 16_4 like Mac OS X) Mobile/15E148
2025-08-28 16:07:19,u04725,s004583,/category/home?utm=email&q=402,https://newsletter.mitienda.cl/campana,view,,,Mozilla/5.0 (Linux; Android 13; Pixel 5) Mobile Chrome/120.0
2025-08-27 13:43:37,u04840,s028786,/thankyou,https://newsletter.mitienda.cl/campana,purchase,sku00165,170.04,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/119.0
2025-08-28 12:51:45,u01167,s013423,/checkout,https://www.facebook.com/,checkout,sku00226,295.66,Mozilla/5.0 (Linux; Android 13; Pixel 5) Mobile Chrome/120.0
2025-08-29 18:11:18,u02414,s021790,/category/electronics,https://www.instagram.com/ads/xyz,view,,,Mozilla/5.0 (Linux; Android 13; Pixel 5) Mobile Chrome/120.0
2025-08-27 15:23:20,u00480,s024782,/category/home,https://newsletter.mitienda.cl/campana,add_to_cart,,,Mozilla/5.0 (Linux; Android 13; Pixel 5) Mobile Chrome/120.0
2025-08-28 17:27:31,u04041,s000150,/home,https://partner-blog.com/review,view,,,Mozilla/5.0 (Linux; Android 13; Pixel 5) Mobile Chrome/120.0
2025-08-28 10:51:08,u00204,s024229,/home,https://www.instagram.com/ads/xyz,view,,,Mozilla/5.0 (Linux; Android 13; Pixel 5) Mobile Chrome/120.0
2025-08-29 12:21:04,u00109,s008961,/category/fashion,https://newsletter.mitienda.cl/campana,view,,,Mozilla/5.0 (iPad; CPU OS 15_5 like Mac OS X) Mobile/15E148
2025-08-28 17:00:00,u01236,s023741,/thankyou,,purchase,sku00460,291.2,Mozilla/5.0 (Linux; Android 13; Pixel 5) Mobile Chrome/120.0
2025-08-28 13:43:47,u01497,s000335,/product?utm=seo&q=225,,view,sku00267,131.13,Mozilla/5.0 (iPhone; CPU iPhone OS 16_4 like Mac OS X) Mobile/15E148
2025-08-27 15:48:24,u03266,s005534,/cart,https://newsletter.mitienda.cl/campana,add_to_cart,sku00475,497.77,Mozilla/5.0 (Linux; Android 13; Pixel 5) Mobile Chrome/120.0
2025-08-27 12:08:05,u00522,s028556,/search?utm=seo&q=928,https://www.google.com/search?q=tienda+online,purchase,,,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) Safari/605.1.15
2025-08-28 10:40:07,u00793,s004867,/checkout,https://www.instagram.com/ads/xyz,add_to_cart,sku00490,231.29,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) Safari/605.1.15
2025-08-28 17:28:42,u03043,s019791,/search,https://www.google.com/search?q=tienda+online,view,,,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/119.0
2025-08-27 11:18:35,u04305,s006541,/home,https://partner-blog.com/review,view,,,Mozilla/5.0 (Linux; Android 13; Pixel 5) Mobile Chrome/120.0
2025-08-28 09:43:38,u02111,s005109,/product?utm=ads&q=777,,view,sku00339,30.23,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) Safari/605.1.15
2025-08-27 18:30:01,u04131,s026197,/checkout,https://www.facebook.com/,checkout,sku00356,57.38,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) Safari/605.1.15
2025-08-28 15:06:14,u02589,s015375,/category/fashion?utm=ads&q=518,https://newsletter.mitienda.cl/campana,view,,,Mozilla/5.0 (Linux; Android 13; Pixel 5) Mobile Chrome/120.0
2025-08-27 15:22:54,u01054,s008946,/category/electronics?utm=email&q=876,https://newsletter.mitienda.cl/campana,view,,,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/119.0
2025-08-28 17:04:13,u00164,s026855,/home,,add_to_cart,,,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) Safari/605.1.15
2025-08-29 18:26:13,u00431,s020815,/thankyou,,purchase,sku00101,463.52,Mozilla/5.0 (Linux; Android 13; Pixel 5) Mobile Chrome/120.0
2025-08-28 12:54:47,u02878,s002547,/category/home?utm=email&q=163,,add_to_cart,,,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/119.0
2025-08-27 11:04:13,u03991,s019169,/cart,https://newsletter.mitienda.cl/campana,purchase,sku00160,198.38,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) Safari/605.1.15
2025-08-29 10:55:16,u03653,s025508,/checkout,https://www.facebook.com/,checkout,sku00090,125.68,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) Safari/605.1.15
2025-08-28 16:14:16,u02970,s016492,/home,https://partner-blog.com/review,checkout,,,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) Safari/605.1.15
2025-08-29 13:08:27,u00700,s000948,/category/home?utm=email&q=636,https://www.google.com/search?q=tienda+online,view,,,Mozilla/5.0 (iPhone; CPU iPhone OS 16_4 like Mac OS X) Mobile/15E148
2025-08-29 12:34:18,u00579,s023984,/category/electronics?utm=seo&q=814,https://partner-blog.com/review,view,,,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) Safari/605.1.15
2025-08-27 18:38:27,u00804,s017859,/category/home,https://partner-blog.com/review,view,,,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) Safari/605.1.15
2025-08-29 11:01:13,u00826,s003152,/cart,,add_to_cart,sku00191,464.83,Mozilla/5.0 (Linux; Android 13; Pixel 5) Mobile Chrome/120.0
2025-08-27 17:26:59,u03084,s004180,/category/electronics,https://www.instagram.com/ads/xyz,view,,,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) Safari/605.1.15
2025-08-27 17:07:15,u01339,s006076,/checkout,https://www.google.com/search?q=tienda+online,checkout,sku00452,431.69,Mozilla/5.0 (iPad; CPU OS 15_5 like Mac OS X) Mobile/15E148
2025-08-28 17:03:47,u04284,s017014,/cart,https://www.google.com/search?q=tienda+online,add_to_cart,sku00431,295.16,Mozilla/5.0 (iPhone; CPU iPhone OS 16_4 like Mac OS X) Mobile/15E148
2025-08-27 12:09:00,u01788,s016069,/category/home?utm=seo&q=373,https://www.google.com/search?q=tienda+online,view,,,Mozilla/5.0 (iPhone; CPU iPhone OS 16_4 like Mac OS X) Mobile/15E148
2025-08-28 11:04:43,u01965,s001810,/home,https://www.facebook.com/,view,,,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) Safari/605.1.15
2025-08-29 10:08:36,u01078,s008442,/category/electronics?utm=ads&q=827,https://www.instagram.com/ads/xyz,view,,,Mozilla/5.0 (iPhone; CPU iPhone OS 16_4 like Mac OS X) Mobile/15E148
2025-08-29 18:51:46,u04880,s016812,/search,https://www.facebook.com/,view,,,Mozilla/5.0 (Linux; Android 13; Pixel 5) Mobile Chrome/120.0
2025-08-29 14:54:59,u00160,s013754,/home,https://newsletter.mitienda.cl/campana,view,,,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) Safari/605.1.15
2025-08-29 12:39:13,u04519,s019239,/category/home?utm=email&q=310,https://newsletter.mitienda.cl/campana,view,,,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) Safari/605.1.15
2025-08-27 17:11:22,u01928,s019993,/checkout,,checkout,sku00417,449.5,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) Safari/605.1.15
2025-08-29 12:34:26,u00864,s021648,/category/fashion?utm=ads&q=802,,view,,,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) Safari/605.1.15
2025-08-28 12:32:57,u02077,s014720,/category/sports?utm=ads&q=40,https://www.instagram.com/ads/xyz,checkout,,,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/119.0
2025-08-29 15:32:53,u01895,s022884,/home,https://www.google.com/search?q=tienda+online,view,,,Mozilla/5.0 (iPad; CPU OS 15_5 like Mac OS X) Mobile/15E148
2025-08-29 09:57:26,u04165,s006885,/thankyou,https://partner-blog.com/review,checkout,sku00199,189.69,Mozilla/5.0 (Linux; Android 13; Pixel 5) Mobile Chrome/120.0
2025-08-27 12:29:46,u03568,s009610,/thankyou,https://www.instagram.com/ads/xyz,purchase,sku00109,126.29,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/119.0
2025-08-28 10:49:59,u03350,s023092,/category/electronics?utm=email&q=786,https://partner-blog.com/review,view,,,Mozilla/5.0 (Linux; Android 13; Pixel 5) Mobile Chrome/120.0
2025-08-28 10:09:52,u03429,s001987,/search?utm=email&q=886,https://www.facebook.com/,view,,,Mozilla/5.0 (iPhone; CPU iPhone OS 16_4 like Mac OS X) Mobile/15E148
2025-08-29 10:23:53,u04987,s026523,/category/fashion?utm=seo&q=202,https://www.facebook.com/,view,,,Mozilla/5.0 (iPhone; CPU iPhone OS 16_4 like Mac OS X) Mobile/15E148
2025-08-28 14:58:59,u02644,s013087,/product?utm=email&q=599,https://www.google.com/search?q=tienda+online,view,sku00488,355.85,Mozilla/5.0 (iPhone; CPU iPhone OS 16_4 like Mac OS X) Mobile/15E148
2025-08-29 17:31:10,u04538,s016513,/category/sports,https://www.instagram.com/ads/xyz,view,,,Mozilla/5.0 (iPhone; CPU iPhone OS 16_4 like Mac OS X) Mobile/15E148
2025-08-28 14:31:06,u03293,s002402,/thankyou,https://newsletter.mitienda.cl/campana,checkout,sku00059,422.8,Mozilla/5.0 (Linux; Android 13; Pixel 5) Mobile Chrome/120.0
2025-08-27 11:11:42,u00550,s025414,/thankyou,,purchase,sku00076,280.33,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) Safari/605.1.15
2025-08-27 13:05:46,u03287,s001292,/home,https://newsletter.mitienda.cl/campana,view,,,Mozilla/5.0 (iPhone; CPU iPhone OS 16_4 like Mac OS X) Mobile/15E148
2025-08-28 10:56:38,u02299,s004641,/checkout,https://newsletter.mitienda.cl/campana,checkout,sku00203,178.58,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/119.0
2025-08-29 17:20:16,u01106,s010278,/category/sports?utm=ads&q=73,https://partner-blog.com/review,view,,,Mozilla/5.0 (iPad; CPU OS 15_5 like Mac OS X) Mobile/15E148
2025-08-27 18:18:07,u00963,s006524,/category/fashion,https://newsletter.mitienda.cl/campana,view,,,Mozilla/5.0 (iPad; CPU OS 15_5 like Mac OS X) Mobile/15E148
2025-08-29 11:23:24,u04144,s004838,/product?utm=ads&q=501,https://www.google.com/search?q=tienda+online,view,sku00375,204.15,Mozilla/5.0 (Linux; Android 13; Pixel 5) Mobile Chrome/120.0
2025-08-28 09:12:41,u02407,s012731,/cart,https://www.google.com/search?q=tienda+online,checkout,sku00498,261.9,Mozilla/5.0 (iPhone; CPU iPhone OS 16_4 like Mac OS X) Mobile/15E148
2025-08-29 18:43:58,u02384,s022220,/search?utm=seo&q=124,https://partner-blog.com/review,view,,,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/119.0
2025-08-27 17:34:58,u02118,s025207,/cart,https://www.google.com/search?q=tienda+online,add_to_cart,sku00486,138.48,Mozilla/5.0 (Linux; Android 13; Pixel 5) Mobile Chrome/120.0
2025-08-29 17:57:59,u03941,s024836,/thankyou,,purchase,sku00457,372.43,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/119.0
2025-08-27 15:31:31,u04558,s009197,/home,https://www.facebook.com/,view,,,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/119.0
2025-08-28 13:15:47,u00230,s011764,/category/sports?utm=ads&q=112,https://partner-blog.com/review,view,,,Mozilla/5.0 (iPhone; CPU iPhone OS 16_4 like Mac OS X) Mobile/15E148
2025-08-28 13:36:12,u00207,s014178,/search?utm=seo&q=881,https://www.instagram.com/ads/xyz,view,,,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/119.0
2025-08-27 17:35:48,u01782,s012799,/category/fashion?utm=seo&q=475,,view,,,Mozilla/5.0 (Linux; Android 13; Pixel 5) Mobile Chrome/120.0
2025-08-29 15:52:26,u03712,s016972,/category/electronics?utm=email&q=473,https://www.instagram.com/ads/xyz,view,,,Mozilla/5.0 (Linux; Android 13; Pixel 5) Mobile Chrome/120.0
2025-08-29 12:39:40,u03273,s026021,/thankyou,https://newsletter.mitienda.cl/campana,purchase,sku00055,462.93,Mozilla/5.0 (Linux; Android 13; Pixel 5) Mobile Chrome/120.0
2025-08-27 10:04:53,u04624,s028302,/cart,https://newsletter.mitienda.cl/campana,add_to_cart,sku00307,112.37,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/119.0
2025-08-28 14:46:26,u01860,s023561,/category/home?utm=email&q=167,https://newsletter.mitienda.cl/campana,view,,,Mozilla/5.0 (Linux; Android 13; Pixel 5) Mobile Chrome/120.0
2025-08-29 18:36:47,u04296,s026344,/category/fashion,https://newsletter.mitienda.cl/campana,view,,,Mozilla/5.0 (Linux; Android 13; Pixel 5) Mobile Chrome/120.0
2025-08-28 17:01:05,u02076,s011203,/category/electronics,https://newsletter.mitienda.cl/campana,view,,,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) Safari/605.1.15
2025-08-27 16:17:45,u03073,s028977,/checkout,https://www.google.com/search?q=tienda+online,checkout,sku00075,130.0,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/119.0
2025-08-28 13:48:51,u00155,s023929,/checkout,https://www.facebook.com/,checkout,sku00364,319.02,Mozilla/5.0 (Linux; Android 13; Pixel 5) Mobile Chrome/120.0
2025-08-27 10:27:14,u03570,s006237,/category/electronics,https://newsletter.mitienda.cl/campana,view,,,Mozilla/5.0 (iPad; CPU OS 15_5 like Mac OS X) Mobile/15E148
2025-08-28 12:33:50,u01647,s004792,/home,https://newsletter.mitienda.cl/campana,view,,,Mozilla/5.0 (iPad; CPU OS 15_5 like Mac OS X) Mobile/15E148
2025-08-29 11:11:23,u01688,s018843,/thankyou,,view,sku00124,499.54,Mozilla/5.0 (iPad; CPU OS 15_5 like Mac OS X) Mobile/15E148
2025-08-28 18:56:48,u02342,s019945,/category/fashion,https://partner-blog.com/review,view,,,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) Safari/605.1.15
2025-08-27 15:00:42,u01143,s018951,/category/sports?utm=seo&q=222,https://newsletter.mitienda.cl/campana,view,,,Mozilla/5.0 (iPhone; CPU iPhone OS 16_4 like Mac OS X) Mobile/15E148
2025-08-28 18:08:44,u01528,s023954,/category/sports,,view,,,Mozilla/5.0 (iPad; CPU OS 15_5 like Mac OS X) Mobile/15E148
2025-08-28 09:07:09,u01822,s028825,/thankyou,https://www.instagram.com/ads/xyz,purchase,sku00202,82.82,Mozilla/5.0 (iPad; CPU OS 15_5 like Mac OS X) Mobile/15E148
2025-08-27 13:26:15,u04400,s016610,/cart,https://newsletter.mitienda.cl/campana,add_to_cart,sku00005,182.51,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) Safari/605.1.15
2025-08-28 14:27:52,u02476,s018033,/category/electronics,https://www.google.com/search?q=tienda+online,add_to_cart,,,Mozilla/5.0 (iPad; CPU OS 15_5 like Mac OS X) Mobile/15E148
2025-08-28 16:40:23,u03556,s015775,/category/fashion?utm=ads&q=505,,view,,,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) Safari/605.1.15
2025-08-27 17:19:08,u04675,s015268,/category/home,https://partner-blog.com/review,view,,,Mozilla/5.0 (iPad; CPU OS 15_5 like Mac OS X) Mobile/15E148
2025-08-27 17:47:32,u04331,s026924,/category/sports,https://www.google.com/search?q=tienda+online,view,,,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) Safari/605.1.15
2025-08-27 13:52:25,u04513,s005020,/category/sports?utm=seo&q=773,https://www.instagram.com/ads/xyz,view,,,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/119.0
2025-08-29 09:28:30,u02901,s018601,/thankyou,https://www.facebook.com/,checkout,sku00292,127.92,Mozilla/5.0 (iPhone; CPU iPhone OS 16_4 like Mac OS X) Mobile/15E148
2025-08-29 16:51:41,u03218,s011380,/category/sports?utm=seo&q=762,,add_to_cart,,,Mozilla/5.0 (iPad; CPU OS 15_5 like Mac OS X) Mobile/15E148
2025-08-28 10:46:54,u02892,s004774,/thankyou,https://www.google.com/search?q=tienda+online,purchase,sku00427,98.29,Mozilla/5.0 (iPhone; CPU iPhone OS 16_4 like Mac OS X) Mobile/15E148
2025-08-27 18:21:50,u00382,s023999,/cart,https://newsletter.mitienda.cl/campana,add_to_cart,sku00148,436.55,Mozilla/5.0 (iPhone; CPU iPhone OS 16_4 like Mac OS X) Mobile/15E148
2025-08-27 12:53:47,u03034,s027947,/cart,,checkout,sku00415,374.86,Mozilla/5.0 (iPhone; CPU iPhone OS 16_4 like Mac OS X) Mobile/15E148
2025-08-29 12:40:21,u01315,s008425,/category/sports,https://www.google.com/search?q=tienda+online,view,,,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) Safari/605.1.15
2025-08-28 18:07:02,u04055,s012990,/search,https://www.instagram.com/ads/xyz,purchase,,,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/119.0
2025-08-27 16:21:13,u00756,s000929,/category/home?utm=ads&q=525,https://www.facebook.com/,view,,,Mozilla/5.0 (Linux; Android 13; Pixel 5) Mobile Chrome/120.0
2025-08-29 17:17:10,u02395,s000496,/search?utm=seo&q=315,https://www.google.com/search?q=tienda+online,view,,,Mozilla/5.0 (iPad; CPU OS 15_5 like Mac OS X) Mobile/15E148
2025-08-29 13:56:24,u04258,s008379,/product?utm=ads&q=328,https://partner-blog.com/review,add_to_cart,sku00136,78.45,Mozilla/5.0 (iPhone; CPU iPhone OS 16_4 like Mac OS X) Mobile/15E148
2025-08-27 13:29:21,u03109,s023992,/home,https://www.instagram.com/ads/xyz,view,,,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/119.0
2025-08-29 17:29:10,u00285,s016735,/search?utm=seo&q=975,https://www.google.com/search?q=tienda+online,view,,,Mozilla/5.0 (iPad; CPU OS 15_5 like Mac OS X) Mobile/15E148
2025-08-29 13:46:55,u04434,s026127,/category/home,https://newsletter.mitienda.cl/campana,view,,,Mozilla/5.0 (iPhone; CPU iPhone OS 16_4 like Mac OS X) Mobile/15E148
2025-08-27 13:37:10,u03196,s016734,/cart,https://newsletter.mitienda.cl/campana,checkout,sku00447,342.0,Mozilla/5.0 (iPad; CPU OS 15_5 like Mac OS X) Mobile/15E148
2025-08-29 17:24:00,u03994,s023482,/cart,https://www.facebook.com/,view,sku00071,481.75,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/119.0
2025-08-27 13:37:57,u03321,s008838,/category/fashion,https://partner-blog.com/review,view,,,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/119.0
2025-08-27 10:27:53,u04017,s002314,/thankyou,,purchase,sku00499,409.17,Mozilla/5.0 (iPhone; CPU iPhone OS 16_4 like Mac OS X) Mobile/15E148
2025-08-27 09:54:43,u03315,s021025,/cart,https://newsletter.mitienda.cl/campana,checkout,sku00341,160.24,Mozilla/5.0 (Linux; Android 13; Pixel 5) Mobile Chrome/120.0
2025-08-29 17:16:20,u04503,s025932,/search?utm=seo&q=231,https://www.google.com/search?q=tienda+online,view,,,Mozilla/5.0 (iPhone; CPU iPhone OS 16_4 like Mac OS X) Mobile/15E148
2025-08-28 17:44:31,u02274,s027189,/search?utm=ads&q=15,https://www.facebook.com/,view,,,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/119.0
2025-08-28 16:35:47,u02210,s023767,/checkout,https://newsletter.mitienda.cl/campana,checkout,sku00314,401.9,Mozilla/5.0 (Linux; Android 13; Pixel 5) Mobile Chrome/120.0
2025-08-29 13:32:25,u03452,s020971,/thankyou,,purchase,sku00390,252.82,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/119.0
